date,temperature
14.03.2020 09:10:00,3.01
14.03.2020 09:20:00,3.54
14.03.2020 09:30:00,3.74
14.03.2020 09:40:00,3.92
14.03.2020 09:50:00,4.59
14.03.2020 10:00:00,4.87
14.03.2020 10:10:00,4.89
14.03.2020 10:20:00,5.29
14.03.2020 10:30:00,5.56
14.03.2020 10:40:00,6.37
14.03.2020 10:50:00,6.56
14.03.2020 11:00:00,6.8
14.03.2020 11:10:00,7.55
14.03.2020 11:20:00,7.02
14.03.2020 11:30:00,6.35
14.03.2020 11:40:00,6.27
14.03.2020 11:50:00,6.66
14.03.2020 12:00:00,7.08
14.03.2020 12:10:00,7.15
14.03.2020 12:20:00,7.45
14.03.2020 12:30:00,7.55
14.03.2020 12:40:00,7.41
14.03.2020 12:50:00,7.14
14.03.2020 13:00:00,7.38
14.03.2020 13:10:00,7.5
14.03.2020 13:20:00,7.65
14.03.2020 13:30:00,7.84
14.03.2020 13:40:00,7.66
14.03.2020 13:50:00,7.9
14.03.2020 14:00:00,7.9
14.03.2020 14:10:00,7.78
14.03.2020 14:20:00,8.5
14.03.2020 14:30:00,8.67
14.03.2020 14:40:00,8.37
14.03.2020 14:50:00,8.42
14.03.2020 15:00:00,8.38
14.03.2020 15:10:00,8.5
14.03.2020 15:20:00,8.98
14.03.2020 15:30:00,9.13
14.03.2020 15:40:00,8.56
14.03.2020 15:50:00,8.55
14.03.2020 16:00:00,8.55
14.03.2020 16:10:00,8.78
14.03.2020 16:20:00,9.04
14.03.2020 16:30:00,9.26
14.03.2020 16:40:00,8.62
14.03.2020 16:50:00,8.52
14.03.2020 17:00:00,8.46
14.03.2020 17:10:00,8.51
14.03.2020 17:20:00,8.26
14.03.2020 17:30:00,8.35
14.03.2020 17:40:00,8.23
14.03.2020 17:50:00,8.06
14.03.2020 18:00:00,7.64
14.03.2020 18:10:00,7.39
14.03.2020 18:20:00,7.04
14.03.2020 18:30:00,6.95
14.03.2020 18:40:00,6.78
14.03.2020 18:50:00,6.66
14.03.2020 19:00:00,6.63
14.03.2020 19:10:00,6.52
14.03.2020 19:20:00,6.31
14.03.2020 19:30:00,5.87
14.03.2020 19:40:00,5.38
14.03.2020 19:50:00,5.11
14.03.2020 20:00:00,4.95
14.03.2020 20:10:00,4.88
14.03.2020 20:20:00,4.82
14.03.2020 20:30:00,4.67
14.03.2020 20:40:00,4.56
14.03.2020 20:50:00,4.41
14.03.2020 21:00:00,4.32
14.03.2020 21:10:00,4.15
14.03.2020 21:20:00,4.03
14.03.2020 21:30:00,3.94
14.03.2020 21:40:00,3.77
14.03.2020 21:50:00,3.63
14.03.2020 22:00:00,3.57
14.03.2020 22:10:00,3.42
14.03.2020 22:20:00,3.23
14.03.2020 22:30:00,3.11
14.03.2020 22:40:00,2.92
14.03.2020 22:50:00,2.69
14.03.2020 23:00:00,2.56
14.03.2020 23:10:00,2.47
14.03.2020 23:20:00,2.19
14.03.2020 23:30:00,1.82
14.03.2020 23:40:00,1.72
14.03.2020 23:50:00,1.6
15.03.2020 00:00:00,1.57
15.03.2020 00:10:00,1.57
15.03.2020 00:20:00,1.62
15.03.2020 00:30:00,1.8
15.03.2020 00:40:00,1.91
15.03.2020 00:50:00,1.83
15.03.2020 01:00:00,1.77
15.03.2020 01:10:00,1.78
15.03.2020 01:20:00,1.8
15.03.2020 01:30:00,1.69
15.03.2020 01:40:00,1.47
15.03.2020 01:50:00,1.14
15.03.2020 02:00:00,0.96
15.03.2020 02:10:00,1.21
15.03.2020 02:20:00,1.13
15.03.2020 02:30:00,1.1
15.03.2020 02:40:00,1.25
15.03.2020 02:50:00,1.44
15.03.2020 03:00:00,1.6
15.03.2020 03:10:00,1.57
15.03.2020 03:20:00,1.5
15.03.2020 03:30:00,1.18
15.03.2020 03:40:00,0.97
15.03.2020 03:50:00,0.89
15.03.2020 04:00:00,0.87
15.03.2020 04:10:00,1.02
15.03.2020 04:20:00,1.16
15.03.2020 04:30:00,1.13
15.03.2020 04:40:00,1.15
15.03.2020 04:50:00,1.15
15.03.2020 05:00:00,1.04
15.03.2020 05:10:00,1.04
15.03.2020 05:20:00,1.03
15.03.2020 05:30:00,0.95
15.03.2020 05:40:00,1.03
15.03.2020 05:50:00,1.14
15.03.2020 06:00:00,1.14
15.03.2020 06:10:00,1.09
15.03.2020 06:20:00,0.95
15.03.2020 06:30:00,0.73
15.03.2020 06:40:00,0.34
15.03.2020 06:50:00,0.14
15.03.2020 07:00:00,0.19
15.03.2020 07:10:00,0.48
15.03.2020 07:20:00,0.99
15.03.2020 07:30:00,1.08
15.03.2020 07:40:00,1.36
15.03.2020 07:50:00,1.35
15.03.2020 08:00:00,1.6
15.03.2020 08:10:00,2.45
15.03.2020 08:20:00,3.19
15.03.2020 08:30:00,3.69
15.03.2020 08:40:00,4.24
15.03.2020 08:50:00,5.1
15.03.2020 09:00:00,5.69
15.03.2020 09:10:00,6
15.03.2020 09:20:00,6.25
15.03.2020 09:30:00,6.77
15.03.2020 09:40:00,7.13
15.03.2020 09:50:00,7.57
15.03.2020 10:00:00,7.95
15.03.2020 10:10:00,8.38
15.03.2020 10:20:00,8.49
15.03.2020 10:30:00,8.74
15.03.2020 10:40:00,9.07
15.03.2020 10:50:00,9.49
15.03.2020 11:00:00,9.63
15.03.2020 11:10:00,9.95
15.03.2020 11:20:00,10.15
15.03.2020 11:30:00,10.08
15.03.2020 11:40:00,10.16
15.03.2020 11:50:00,10.47
15.03.2020 12:00:00,10.7
15.03.2020 12:10:00,10.81
15.03.2020 12:20:00,10.85
15.03.2020 12:30:00,11.24
15.03.2020 12:40:00,11.3
15.03.2020 12:50:00,11.3
15.03.2020 13:00:00,11.27
15.03.2020 13:10:00,11.42
15.03.2020 13:20:00,11.61
15.03.2020 13:30:00,11.62
15.03.2020 13:40:00,11.75
15.03.2020 13:50:00,11.72
15.03.2020 14:00:00,12.05
15.03.2020 14:10:00,12.02
15.03.2020 14:20:00,12.1
15.03.2020 14:30:00,12.16
15.03.2020 14:40:00,12.21
15.03.2020 14:50:00,12.14
15.03.2020 15:00:00,12.26
15.03.2020 15:10:00,12.28
15.03.2020 15:20:00,12.54
15.03.2020 15:30:00,12.53
15.03.2020 15:40:00,12.41
15.03.2020 15:50:00,12.35
15.03.2020 16:00:00,12.47
15.03.2020 16:10:00,12.48
15.03.2020 16:20:00,12.68
15.03.2020 16:30:00,12.47
15.03.2020 16:40:00,12.42
15.03.2020 16:50:00,12.45
15.03.2020 17:00:00,12.3
15.03.2020 17:10:00,12.08
15.03.2020 17:20:00,11.91
15.03.2020 17:30:00,11.75
15.03.2020 17:40:00,11.59
15.03.2020 17:50:00,11.47
15.03.2020 18:00:00,11.29
15.03.2020 18:10:00,11.15
15.03.2020 18:20:00,10.98
15.03.2020 18:30:00,10.87
15.03.2020 18:40:00,10.73
15.03.2020 18:50:00,10.61
15.03.2020 19:00:00,10.5
15.03.2020 19:10:00,10.46
15.03.2020 19:20:00,10.19
15.03.2020 19:30:00,9.64
15.03.2020 19:40:00,9.31
15.03.2020 19:50:00,8.96
15.03.2020 20:00:00,8.5
15.03.2020 20:10:00,8.1
15.03.2020 20:20:00,8.05
15.03.2020 20:30:00,7.96
15.03.2020 20:40:00,7.87
15.03.2020 20:50:00,7.77
15.03.2020 21:00:00,7.69
15.03.2020 21:10:00,7.54
15.03.2020 21:20:00,7.17
15.03.2020 21:30:00,7.02
15.03.2020 21:40:00,7.07
15.03.2020 21:50:00,6.94
15.03.2020 22:00:00,6.87
15.03.2020 22:10:00,6.76
15.03.2020 22:20:00,6.52
15.03.2020 22:30:00,6.18
15.03.2020 22:40:00,5.97
15.03.2020 22:50:00,5.95
15.03.2020 23:00:00,5.82
15.03.2020 23:10:00,5.86
15.03.2020 23:20:00,5.83
15.03.2020 23:30:00,5.78
15.03.2020 23:40:00,5.66
15.03.2020 23:50:00,5.55
16.03.2020 00:00:00,5.54
16.03.2020 00:10:00,5.56
16.03.2020 00:20:00,5.55
16.03.2020 00:30:00,5.58
16.03.2020 00:40:00,5.5
16.03.2020 00:50:00,5.42
16.03.2020 01:00:00,5.24
16.03.2020 01:10:00,5.12
16.03.2020 01:20:00,5.08
16.03.2020 01:30:00,5.08
16.03.2020 01:40:00,5.2
16.03.2020 01:50:00,5.23
16.03.2020 02:00:00,5.2
16.03.2020 02:10:00,5.34
16.03.2020 02:20:00,5.37
16.03.2020 02:30:00,5.28
16.03.2020 02:40:00,5.29
16.03.2020 02:50:00,5.38
16.03.2020 03:00:00,5.31
16.03.2020 03:10:00,5.22
16.03.2020 03:20:00,4.81
16.03.2020 03:30:00,4.46
16.03.2020 03:40:00,4.34
16.03.2020 03:50:00,4.26
16.03.2020 04:00:00,3.94
16.03.2020 04:10:00,4
16.03.2020 04:20:00,4.05
16.03.2020 04:30:00,4.11
16.03.2020 04:40:00,4.34
16.03.2020 04:50:00,4.4
16.03.2020 05:00:00,4.33
16.03.2020 05:10:00,4.11
16.03.2020 05:20:00,3.85
16.03.2020 05:30:00,3.69
16.03.2020 05:40:00,3.26
16.03.2020 05:50:00,2.84
16.03.2020 06:00:00,2.37
16.03.2020 06:10:00,2.12
16.03.2020 06:20:00,2.2
16.03.2020 06:30:00,1.82
16.03.2020 06:40:00,1.4
16.03.2020 06:50:00,1.64
16.03.2020 07:00:00,2.13
16.03.2020 07:10:00,2.54
16.03.2020 07:20:00,2.63
16.03.2020 07:30:00,2.68
16.03.2020 07:40:00,3.13
16.03.2020 07:50:00,3.7
16.03.2020 08:00:00,3.83
16.03.2020 08:10:00,3.71
16.03.2020 08:20:00,3.8
16.03.2020 08:30:00,4.44
16.03.2020 08:40:00,4.77
16.03.2020 08:50:00,5.27
16.03.2020 09:00:00,5.73
16.03.2020 09:10:00,6.2
16.03.2020 09:20:00,6.43
16.03.2020 09:30:00,7.17
16.03.2020 09:40:00,7.88
16.03.2020 09:50:00,8.47
16.03.2020 10:00:00,9.11
16.03.2020 10:10:00,9.56
16.03.2020 10:20:00,10.33
16.03.2020 10:30:00,10.96
16.03.2020 10:40:00,11.37
16.03.2020 10:50:00,11.21
16.03.2020 11:00:00,11.63
16.03.2020 11:10:00,12.09
16.03.2020 11:20:00,12.62
16.03.2020 11:30:00,13.11
16.03.2020 11:40:00,13.59
16.03.2020 11:50:00,14.18
16.03.2020 12:00:00,14.59
16.03.2020 12:10:00,15.53
16.03.2020 12:20:00,15.78
16.03.2020 12:30:00,15.98
16.03.2020 12:40:00,16.49
16.03.2020 12:50:00,16.75
16.03.2020 13:00:00,16.82
16.03.2020 13:10:00,16.83
16.03.2020 13:20:00,16.91
16.03.2020 13:30:00,17.26
16.03.2020 13:40:00,17.57
16.03.2020 13:50:00,16.97
16.03.2020 14:00:00,16.57
16.03.2020 14:10:00,16.4
16.03.2020 14:20:00,16.36
16.03.2020 14:30:00,16.23
16.03.2020 14:40:00,16.22
16.03.2020 14:50:00,16.54
16.03.2020 15:00:00,16.71
16.03.2020 15:10:00,16.45
16.03.2020 15:20:00,16.54
16.03.2020 15:30:00,16.82
16.03.2020 15:40:00,16.87
16.03.2020 15:50:00,16.66
16.03.2020 16:00:00,16.5
16.03.2020 16:10:00,16.25
16.03.2020 16:20:00,16.29
16.03.2020 16:30:00,16.51
16.03.2020 16:40:00,16.27
16.03.2020 16:50:00,15.82
16.03.2020 17:00:00,15.56
16.03.2020 17:10:00,15.32
16.03.2020 17:20:00,15.07
16.03.2020 17:30:00,14.85
16.03.2020 17:40:00,14.63
16.03.2020 17:50:00,14.47
16.03.2020 18:00:00,14.24
16.03.2020 18:10:00,13.98
16.03.2020 18:20:00,13.74
16.03.2020 18:30:00,13.68
16.03.2020 18:40:00,13.69
16.03.2020 18:50:00,13.54
16.03.2020 19:00:00,13.5
16.03.2020 19:10:00,13.51
16.03.2020 19:20:00,13.3
16.03.2020 19:30:00,13.05
16.03.2020 19:40:00,12.25
16.03.2020 19:50:00,11.55
16.03.2020 20:00:00,11.57
16.03.2020 20:10:00,11.09
16.03.2020 20:20:00,10.7
16.03.2020 20:30:00,10.62
16.03.2020 20:40:00,10.25
16.03.2020 20:50:00,10.1
16.03.2020 21:00:00,9.97
16.03.2020 21:10:00,10.02
16.03.2020 21:20:00,9.93
16.03.2020 21:30:00,9.61
16.03.2020 21:40:00,9.37
16.03.2020 21:50:00,9.11
16.03.2020 22:00:00,8.72
16.03.2020 22:10:00,8.59
16.03.2020 22:20:00,8.59
16.03.2020 22:30:00,8.48
16.03.2020 22:40:00,8.27
16.03.2020 22:50:00,7.7
16.03.2020 23:00:00,7.49
16.03.2020 23:10:00,7.49
16.03.2020 23:20:00,7.61
16.03.2020 23:30:00,7.52
16.03.2020 23:40:00,7.46
16.03.2020 23:50:00,7
17.03.2020 00:00:00,6.6
17.03.2020 00:10:00,6.6
17.03.2020 00:20:00,6.77
17.03.2020 00:30:00,6
17.03.2020 00:40:00,5.8
17.03.2020 00:50:00,5.76
17.03.2020 01:00:00,5.79
17.03.2020 01:10:00,5.76
17.03.2020 01:20:00,5.88
17.03.2020 01:30:00,6.08
17.03.2020 01:40:00,5.41
17.03.2020 01:50:00,5.32
17.03.2020 02:00:00,5.62
17.03.2020 02:10:00,5.72
17.03.2020 02:20:00,5.73
17.03.2020 02:30:00,5.74
17.03.2020 02:40:00,5.53
17.03.2020 02:50:00,5.48
17.03.2020 03:00:00,5.59
17.03.2020 03:10:00,5.57
17.03.2020 03:20:00,5.26
17.03.2020 03:30:00,5.02
17.03.2020 03:40:00,4.84
17.03.2020 03:50:00,5.19
17.03.2020 04:00:00,5.41
17.03.2020 04:10:00,5.43
17.03.2020 04:20:00,5.51
17.03.2020 04:30:00,5.46
17.03.2020 04:40:00,5.6
17.03.2020 04:50:00,5.47
17.03.2020 05:00:00,5.34
17.03.2020 05:10:00,5.07
17.03.2020 05:20:00,4.94
17.03.2020 05:30:00,4.93
17.03.2020 05:40:00,4.96
17.03.2020 05:50:00,4.87
17.03.2020 06:00:00,5.03
17.03.2020 06:10:00,5.14
17.03.2020 06:20:00,5.08
17.03.2020 06:30:00,5.21
17.03.2020 06:40:00,5.36
17.03.2020 06:50:00,5.43
17.03.2020 07:00:00,5.6
17.03.2020 07:10:00,5.65
17.03.2020 07:20:00,5.59
17.03.2020 07:30:00,5.79
17.03.2020 07:40:00,6.07
17.03.2020 07:50:00,6.33
17.03.2020 08:00:00,6.74
17.03.2020 08:10:00,7.03
17.03.2020 08:20:00,7.21
17.03.2020 08:30:00,7.36
17.03.2020 08:40:00,7.33
17.03.2020 08:50:00,7.6
17.03.2020 09:00:00,8.03
17.03.2020 09:10:00,8.18
17.03.2020 09:20:00,8.4
17.03.2020 09:30:00,8.68
17.03.2020 09:40:00,8.53
17.03.2020 09:50:00,8.41
17.03.2020 10:00:00,8.52
17.03.2020 10:10:00,9.01
17.03.2020 10:20:00,9.58
17.03.2020 10:30:00,9.96
17.03.2020 10:40:00,10.25
17.03.2020 10:50:00,10.38
17.03.2020 11:00:00,10.34
17.03.2020 11:10:00,10.57
17.03.2020 11:20:00,10.92
17.03.2020 11:30:00,11.16
17.03.2020 11:40:00,11.53
17.03.2020 11:50:00,11.89
17.03.2020 12:00:00,11.74
17.03.2020 12:10:00,10.8
17.03.2020 12:20:00,10.2
17.03.2020 12:30:00,10.17
17.03.2020 12:40:00,10.43
17.03.2020 12:50:00,10.43
17.03.2020 13:00:00,10.41
17.03.2020 13:10:00,10.6
17.03.2020 13:20:00,10.95
17.03.2020 13:30:00,11.23
17.03.2020 13:40:00,11.36
17.03.2020 13:50:00,11.62
17.03.2020 14:00:00,11.94
17.03.2020 14:10:00,12.05
17.03.2020 14:20:00,12.1
17.03.2020 14:30:00,11.82
17.03.2020 14:40:00,11.66
17.03.2020 14:50:00,11.81
17.03.2020 15:00:00,11.89
17.03.2020 15:10:00,11.81
17.03.2020 15:20:00,11.78
17.03.2020 15:30:00,11.84
17.03.2020 15:40:00,11.96
17.03.2020 15:50:00,12.17
17.03.2020 16:00:00,12.6
17.03.2020 16:10:00,12.91
17.03.2020 16:20:00,13.18
17.03.2020 16:30:00,13.22
17.03.2020 16:40:00,12.93
17.03.2020 16:50:00,12.7
17.03.2020 17:00:00,12.59
17.03.2020 17:10:00,12.58
17.03.2020 17:20:00,12.67
17.03.2020 17:30:00,12.59
17.03.2020 17:40:00,12.43
17.03.2020 17:50:00,12.29
17.03.2020 18:00:00,12.18
17.03.2020 18:10:00,11.97
17.03.2020 18:20:00,11.7
17.03.2020 18:30:00,11.49
17.03.2020 18:40:00,11.37
17.03.2020 18:50:00,11.09
17.03.2020 19:00:00,11.04
17.03.2020 19:10:00,10.91
17.03.2020 19:20:00,10.88
17.03.2020 19:30:00,10.73
17.03.2020 19:40:00,10.54
17.03.2020 19:50:00,10.38
17.03.2020 20:00:00,9.62
17.03.2020 20:10:00,9.43
17.03.2020 20:20:00,9.26
17.03.2020 20:30:00,9.23
17.03.2020 20:40:00,9.08
17.03.2020 20:50:00,8.77
17.03.2020 21:00:00,8.39
17.03.2020 21:10:00,8.15
17.03.2020 21:20:00,7.89
17.03.2020 21:30:00,7.59
17.03.2020 21:40:00,7.44
17.03.2020 21:50:00,7.4
17.03.2020 22:00:00,7.27
17.03.2020 22:10:00,7.15
17.03.2020 22:20:00,6.98
17.03.2020 22:30:00,6.87
17.03.2020 22:40:00,6.76
17.03.2020 22:50:00,6.67
17.03.2020 23:00:00,6.44
17.03.2020 23:10:00,6.2
17.03.2020 23:20:00,6.15
17.03.2020 23:30:00,5.56
17.03.2020 23:40:00,5.46
17.03.2020 23:50:00,5.34
18.03.2020 00:00:00,5.21
18.03.2020 00:10:00,5.06
18.03.2020 00:20:00,4.94
18.03.2020 00:30:00,4.58
18.03.2020 00:40:00,4.31
18.03.2020 00:50:00,4.16
18.03.2020 01:00:00,3.98
18.03.2020 01:10:00,3.96
18.03.2020 01:20:00,3.83
18.03.2020 01:30:00,3.78
18.03.2020 01:40:00,3.68
18.03.2020 01:50:00,3.63
18.03.2020 02:00:00,3.24
18.03.2020 02:10:00,3.09
18.03.2020 02:20:00,3.07
18.03.2020 02:30:00,2.94
18.03.2020 02:40:00,2.82
18.03.2020 02:50:00,2.8
18.03.2020 03:00:00,2.69
18.03.2020 03:10:00,2.49
18.03.2020 03:20:00,2.25
18.03.2020 03:30:00,2.07
18.03.2020 03:40:00,1.96
18.03.2020 03:50:00,2.1
18.03.2020 04:00:00,2.07
18.03.2020 04:10:00,1.95
18.03.2020 04:20:00,1.81
18.03.2020 04:30:00,1.73
18.03.2020 04:40:00,1.76
18.03.2020 04:50:00,1.69
18.03.2020 05:00:00,1.71
18.03.2020 05:10:00,1.67
18.03.2020 05:20:00,1.52
18.03.2020 05:30:00,1.4
18.03.2020 05:40:00,1.29
18.03.2020 05:50:00,1.26
18.03.2020 06:00:00,1.24
18.03.2020 06:10:00,1.09
18.03.2020 06:20:00,0.93
18.03.2020 06:30:00,0.81
18.03.2020 06:40:00,0.79
18.03.2020 06:50:00,0.74
18.03.2020 07:00:00,0.63
18.03.2020 07:10:00,0.64
18.03.2020 07:20:00,0.63
18.03.2020 07:30:00,0.61
18.03.2020 07:40:00,0.66
18.03.2020 07:50:00,0.79
18.03.2020 08:00:00,1.08
18.03.2020 08:10:00,1.29
18.03.2020 08:20:00,1.53
18.03.2020 08:30:00,2.08
18.03.2020 08:40:00,2.6
18.03.2020 08:50:00,3.23
18.03.2020 09:00:00,3.74
18.03.2020 09:10:00,4.26
18.03.2020 09:20:00,5.07
18.03.2020 09:30:00,5.61
18.03.2020 09:40:00,6.51
18.03.2020 09:50:00,7.27
18.03.2020 10:00:00,8.12
18.03.2020 10:10:00,9.17
18.03.2020 10:20:00,10.01
18.03.2020 10:30:00,10.91
18.03.2020 10:40:00,11.71
18.03.2020 10:50:00,11.99
18.03.2020 11:00:00,12.99
18.03.2020 11:10:00,13.15
18.03.2020 11:20:00,13.85
18.03.2020 11:30:00,14.47
18.03.2020 11:40:00,14.96
18.03.2020 11:50:00,15.21
18.03.2020 12:00:00,15.42
18.03.2020 12:10:00,15.57
18.03.2020 12:20:00,16.17
18.03.2020 12:30:00,16.26
18.03.2020 12:40:00,16.32
18.03.2020 12:50:00,16.4
18.03.2020 13:00:00,16.87
18.03.2020 13:10:00,17.03
18.03.2020 13:20:00,17.31
18.03.2020 13:30:00,17.1
18.03.2020 13:40:00,16.72
18.03.2020 13:50:00,16.76
18.03.2020 14:00:00,16.66
18.03.2020 14:10:00,16.45
18.03.2020 14:20:00,16.45
18.03.2020 14:30:00,16.99
18.03.2020 14:40:00,17.15
18.03.2020 14:50:00,16.91
18.03.2020 15:00:00,17.22
18.03.2020 15:10:00,17.53
18.03.2020 15:20:00,17.42
18.03.2020 15:30:00,17.33
18.03.2020 15:40:00,17.39
18.03.2020 15:50:00,17.55
18.03.2020 16:00:00,17.24
18.03.2020 16:10:00,17.22
18.03.2020 16:20:00,17.34
18.03.2020 16:30:00,17.36
18.03.2020 16:40:00,17.05
18.03.2020 16:50:00,16.7
18.03.2020 17:00:00,16.51
18.03.2020 17:10:00,16.24
18.03.2020 17:20:00,15.93
18.03.2020 17:30:00,15.73
18.03.2020 17:40:00,15.63
18.03.2020 17:50:00,15.63
18.03.2020 18:00:00,15.51
18.03.2020 18:10:00,15.35
18.03.2020 18:20:00,15.24
18.03.2020 18:30:00,15.1
18.03.2020 18:40:00,14.86
18.03.2020 18:50:00,14.5
18.03.2020 19:00:00,14.17
18.03.2020 19:10:00,13.88
18.03.2020 19:20:00,13.61
18.03.2020 19:30:00,13.42
18.03.2020 19:40:00,13.18
18.03.2020 19:50:00,12.98
18.03.2020 20:00:00,13.22
18.03.2020 20:10:00,13.31
18.03.2020 20:20:00,13.33
18.03.2020 20:30:00,13.22
18.03.2020 20:40:00,12.85
18.03.2020 20:50:00,12.73
18.03.2020 21:00:00,12.47
18.03.2020 21:10:00,12.24
18.03.2020 21:20:00,11.98
18.03.2020 21:30:00,11.61
18.03.2020 21:40:00,11.38
18.03.2020 21:50:00,10.73
18.03.2020 22:00:00,10.21
18.03.2020 22:10:00,9.96
18.03.2020 22:20:00,10.17
18.03.2020 22:30:00,9.79
18.03.2020 22:40:00,8.99
18.03.2020 22:50:00,8.46
18.03.2020 23:00:00,8.77
18.03.2020 23:10:00,9
18.03.2020 23:20:00,8.87
18.03.2020 23:30:00,8.56
18.03.2020 23:40:00,8.03
18.03.2020 23:50:00,7.6
19.03.2020 00:00:00,7.2
19.03.2020 00:10:00,6.92
19.03.2020 00:20:00,6.73
19.03.2020 00:30:00,6.64
19.03.2020 00:40:00,6.63
19.03.2020 00:50:00,6.59
19.03.2020 01:00:00,6.17
19.03.2020 01:10:00,6.24
19.03.2020 01:20:00,6.56
19.03.2020 01:30:00,6.69
19.03.2020 01:40:00,6.36
19.03.2020 01:50:00,6.26
19.03.2020 02:00:00,6.52
19.03.2020 02:10:00,6.61
19.03.2020 02:20:00,6.3
19.03.2020 02:30:00,5.9
19.03.2020 02:40:00,5.82
19.03.2020 02:50:00,5.9
19.03.2020 03:00:00,6.1
19.03.2020 03:10:00,6.14
19.03.2020 03:20:00,6.32
19.03.2020 03:30:00,6.41
19.03.2020 03:40:00,6.5
19.03.2020 03:50:00,6.19
19.03.2020 04:00:00,5.96
19.03.2020 04:10:00,5.91
19.03.2020 04:20:00,6.01
19.03.2020 04:30:00,5.85
19.03.2020 04:40:00,5.64
19.03.2020 04:50:00,5.55
19.03.2020 05:00:00,5.58
19.03.2020 05:10:00,5.84
19.03.2020 05:20:00,5.65
19.03.2020 05:30:00,5.53
19.03.2020 05:40:00,5.4
19.03.2020 05:50:00,5.3
19.03.2020 06:00:00,5.52
19.03.2020 06:10:00,5.63
19.03.2020 06:20:00,5.17
19.03.2020 06:30:00,5.24
19.03.2020 06:40:00,5.59
19.03.2020 06:50:00,5.72
19.03.2020 07:00:00,5.72
19.03.2020 07:10:00,5.72
19.03.2020 07:20:00,5.67
19.03.2020 07:30:00,5.42
19.03.2020 07:40:00,5.52
19.03.2020 07:50:00,6.39
19.03.2020 08:00:00,7.33
19.03.2020 08:10:00,7.89
19.03.2020 08:20:00,8.51
19.03.2020 08:30:00,8.62
19.03.2020 08:40:00,9.25
19.03.2020 08:50:00,9.83
19.03.2020 09:00:00,10.48
19.03.2020 09:10:00,10.85
19.03.2020 09:20:00,11.13
19.03.2020 09:30:00,11.46
19.03.2020 09:40:00,11.64
19.03.2020 09:50:00,12.06
19.03.2020 10:00:00,12.44
19.03.2020 10:10:00,12.75
19.03.2020 10:20:00,13.25
19.03.2020 10:30:00,13.8
19.03.2020 10:40:00,14.28
19.03.2020 10:50:00,14.96
19.03.2020 11:00:00,15.05
19.03.2020 11:10:00,15.17
19.03.2020 11:20:00,15.28
19.03.2020 11:30:00,15.12
19.03.2020 11:40:00,15.14
19.03.2020 11:50:00,14.74
19.03.2020 12:00:00,14.57
19.03.2020 12:10:00,14.43
19.03.2020 12:20:00,14.83
19.03.2020 12:30:00,14.92
19.03.2020 12:40:00,15.07
19.03.2020 12:50:00,14.76
19.03.2020 13:00:00,14.87
19.03.2020 13:10:00,14.86
19.03.2020 13:20:00,15.26
19.03.2020 13:30:00,15.05
19.03.2020 13:40:00,15.17
19.03.2020 13:50:00,15.37
19.03.2020 14:00:00,15.12
19.03.2020 14:10:00,15.17
19.03.2020 14:20:00,15.22
19.03.2020 14:30:00,15.32
19.03.2020 14:40:00,15.42
19.03.2020 14:50:00,15.44
19.03.2020 15:00:00,15.54
19.03.2020 15:10:00,15.61
19.03.2020 15:20:00,15.63
19.03.2020 15:30:00,15.71
19.03.2020 15:40:00,15.5
19.03.2020 15:50:00,15.53
19.03.2020 16:00:00,15.49
19.03.2020 16:10:00,15.36
19.03.2020 16:20:00,15.27
19.03.2020 16:30:00,15.22
19.03.2020 16:40:00,15.13
19.03.2020 16:50:00,15.02
19.03.2020 17:00:00,14.88
19.03.2020 17:10:00,14.93
19.03.2020 17:20:00,14.88
19.03.2020 17:30:00,14.81
19.03.2020 17:40:00,14.79
19.03.2020 17:50:00,14.72
19.03.2020 18:00:00,14.61
19.03.2020 18:10:00,14.38
19.03.2020 18:20:00,13.99
19.03.2020 18:30:00,13.84
19.03.2020 18:40:00,13.72
19.03.2020 18:50:00,13.64
19.03.2020 19:00:00,13.53
19.03.2020 19:10:00,13.45
19.03.2020 19:20:00,13.35
19.03.2020 19:30:00,13.26
19.03.2020 19:40:00,13.15
19.03.2020 19:50:00,13.09
19.03.2020 20:00:00,12.95
19.03.2020 20:10:00,12.82
19.03.2020 20:20:00,12.71
19.03.2020 20:30:00,12.62
19.03.2020 20:40:00,12.53
19.03.2020 20:50:00,12.47
19.03.2020 21:00:00,12.38
19.03.2020 21:10:00,12.3
19.03.2020 21:20:00,12.24
19.03.2020 21:30:00,12.17
19.03.2020 21:40:00,12.01
19.03.2020 21:50:00,11.84
19.03.2020 22:00:00,11.6
19.03.2020 22:10:00,11.2
19.03.2020 22:20:00,10.92
19.03.2020 22:30:00,10.6
19.03.2020 22:40:00,10.3
19.03.2020 22:50:00,10.07
19.03.2020 23:00:00,9.89
19.03.2020 23:10:00,9.73
19.03.2020 23:20:00,9.62
19.03.2020 23:30:00,9.53
19.03.2020 23:40:00,9.39
19.03.2020 23:50:00,9.2
20.03.2020 00:00:00,9.04
20.03.2020 00:10:00,8.97
20.03.2020 00:20:00,8.94
20.03.2020 00:30:00,8.92
20.03.2020 00:40:00,8.85
20.03.2020 00:50:00,8.83
20.03.2020 01:00:00,8.82
20.03.2020 01:10:00,8.75
20.03.2020 01:20:00,8.7
20.03.2020 01:30:00,8.62
20.03.2020 01:40:00,8.61
20.03.2020 01:50:00,8.53
20.03.2020 02:00:00,8.45
20.03.2020 02:10:00,8.39
